N_Policy,Company,Category,Char,Started,Expired,District,Gross,Net,Commissions,id
11350769,GENERALI,ΖΩΗΣ,NA,28/12/2016,28/01/2017,ΑΤΤΙΚΗ,22.87,18.08,3.07,98
11350766,GENERALI,ΖΩΗΣ,NA,28/12/2016,28/01/2017,ΑΤΤΙΚΗ,26.1,20.64,3.5,98
6163693,GROUPAMA,ΠΥΡΟΣ,NA,30/05/2016,30/11/2016,ΑΤΤΙΚΗ,101.04,73.19,17.57,98
11350769,GENERALI,ΖΩΗΣ,NA,28/10/2016,28/11/2016,ΑΤΤΙΚΗ,22.87,18.08,3.07,98
11350766,GENERALI,ΖΩΗΣ,NA,28/11/2016,28/12/2016,ΑΤΤΙΚΗ,26.1,20.64,3.5,98
11350769,GENERALI,ΖΩΗΣ,NA,28/09/2016,28/10/2016,ΑΤΤΙΚΗ,22.87,18.08,3.07,98
11350769,GENERALI,ΖΩΗΣ,NA,28/05/2016,28/06/2016,ΑΤΤΙΚΗ,22.87,18.08,3.07,98
11350769,GENERALI,ΖΩΗΣ,NA,28/03/2016,28/04/2016,ΑΤΤΙΚΗ,57.6,18.08,3.07,98
11350769,GENERALI,ΖΩΗΣ,NA,28/08/2016,28/09/2016,ΑΤΤΙΚΗ,22.87,18.08,3.07,98
6163693,GROUPAMA,ΠΥΡΟΣ,NA,30/11/2016,31/05/2017,ΑΤΤΙΚΗ,101.04,73.19,17.57,98
1984125,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ0228,07/10/2016,03/04/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,2.71,1.88,0.38,1872
1984125,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ0228,03/10/2016,03/04/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,66.22,45.36,9.07,1872
30690306,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΟΒΗ0228,03/04/2016,03/10/2016,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,66.21,45.54,9.11,1872
30469775,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΧΒ214,18/09/2015,18/03/2016,ΑΤΤΙΚΗ,49.58,34.09,6.82,753
30469775,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΧΒ214,18/03/2016,18/09/2016,ΑΤΤΙΚΗ,50.11,34.45,6.89,753
30685344,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΤΝ0315,15/04/2016,15/10/2016,ΑΤΤΙΚΗ,45.85,31.54,6.31,335
7199718651,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΟ6051,20/10/2016,20/10/2017,ΑΤΤΙΚΗ,298.85,196.96,39.39,1292
213120765,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΝ7018,14/09/2016,14/03/2017,ΑΤΤΙΚΗ,144,97.75,19.55,1772
213184413,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΖΒ7059,27/10/2016,27/04/2017,NA,156,105.85,21.17,195
19012883603,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΜ0851,12/08/2016,12/02/2017,ΛΕΣΒΟΥ,30,19.85,3.97,482
212814619,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΤΜ0851,12/02/2016,12/08/2016,ΛΕΣΒΟΥ,35,23.23,4.65,482
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/09/2016,17/12/2016,ΑΤΤΙΚΗ,304.49,206.77,10.34,1868
1911144835,AIGAION,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/09/2015,17/12/2015,ΑΤΤΙΚΗ,333.83,219.65,15.38,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/03/2016,17/06/2016,ΑΤΤΙΚΗ,306.95,208.44,10.42,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/06/2016,17/09/2016,ΑΤΤΙΚΗ,305.7,207.58,10.38,1868
1911144835,AIGAION,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/06/2015,17/09/2015,ΑΤΤΙΚΗ,333.91,229.46,16.06,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/12/2015,17/03/2016,ΑΤΤΙΚΗ,320.63,217.69,10.88,1868
2013951,ΜΙΝΕΤΤΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΤΑΑ8169,17/12/2016,17/03/2017,ΑΤΤΙΚΗ,303.43,206.03,10.3,1868
31619072833,ΑΓΡΟΤΙΚΗ ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΕ1555,05/08/2016,05/02/2017,ΛΕΣΒΟΥ,69.83,47.64,9.53,1907
30702980,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ4697,30/10/2016,30/04/2017,ΛΕΣΒΟΥ,52.81,36.27,7.25,1851
30702980,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ4697,30/04/2016,30/10/2016,ΛΕΣΒΟΥ,53.08,36.47,7.29,1851
1478587,INTERNATIONAL LIFE,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΕ2580,25/12/2015,25/06/2016,ΛΕΣΒΟΥ,75,50.08,9.93,1851
30958401,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΟΚ1613,03/11/2016,03/11/2017,ΗΛΕΙΑΣ,243.27,167.09,33.42,1903
ΡΛ2557,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΙΡ6778,10/10/2016,10/01/2017,ΑΤΤΙΚΗ,57,38.66,7.73,354
ΕΛ0613,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΙΡ6778,10/07/2016,10/10/2016,ΑΤΤΙΚΗ,57,38.66,7.73,354
1222179,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΖ2453,15/12/2015,15/12/2016,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,163,109.92,21.98,1846
ΑΗ2225,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΜ6689,11/08/2016,11/08/2017,ΑΤΤΙΚΗ,336.5,236.33,47.27,1515
ΕΛ2294,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΗ1736,15/07/2016,15/10/2016,ΑΤΤΙΚΗ,48.5,32.52,6.5,1515
ΡΛ3995,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΗ1736,15/10/2016,15/01/2017,ΑΤΤΙΚΗ,48.5,32.52,6.5,1515
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/08/2016,22/02/2017,ΑΤΤΙΚΗ,124,84,16.8,939
19012661061,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΝ9637,22/02/2016,22/08/2016,ΑΤΤΙΚΗ,124,84.13,16.83,939
212734929,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/12/2015,05/01/2016,ΑΤΤΙΚΗ,29,19.39,3.88,38
1928687,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/10/2016,05/01/2017,ΑΤΤΙΚΗ,63.08,43.16,8.2,38
1928687,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/04/2016,05/07/2016,ΑΤΤΙΚΗ,61.67,42.2,8.02,38
1928687,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/01/2016,05/04/2016,ΑΤΤΙΚΗ,61.48,42.06,7.99,38
1928687,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΧΝΤ9335,05/07/2016,05/10/2016,ΑΤΤΙΚΗ,63.08,43.16,8.2,38
6164239,GROUPAMA,ΠΥΡΟΣ,NA,27/12/2015,27/12/2016,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,75.02,54.34,13.04,472
6164239,GROUPAMA,ΠΥΡΟΣ,NA,27/12/2016,27/12/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,75.02,54.34,13.04,472
9778256,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ3542,28/03/2016,28/03/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,135.78,93.08,18.62,1921
7199707022,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΥ4096,23/11/2016,23/05/2017,ΑΤΤΙΚΗ,142.23,93.74,18.75,248
7199707022,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΥ4096,23/05/2016,23/11/2016,ΑΤΤΙΚΗ,159.75,105.23,21.05,248
1502369,AXA,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΕ6125,21/11/2016,21/05/2017,NA,101.39,69.34,12.48,1855
ΕΝ4112,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΕΟ1692,07/10/2016,07/04/2017,NA,112,77.34,15.47,1173
1995070,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ4922,11/11/2016,11/05/2017,ΑΤΤΙΚΗ,107.26,73.49,14.7,514
30510522,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ4922,11/05/2016,11/11/2016,ΑΤΤΙΚΗ,107.28,73.46,14.69,514
30510522,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΚ4922,11/11/2015,11/05/2016,ΑΤΤΙΚΗ,105.22,72.04,14.41,514
8170006161,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,NA,19/09/2016,19/09/2017,ΑΤΤΙΚΗ,135.98,94.18,22.13,1919
7199625367,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΥ5477,11/11/2015,11/05/2016,ΑΤΤΙΚΗ,581.59,385.59,77.12,1915
7199625367,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΥ5477,11/11/2016,11/05/2017,ΑΤΤΙΚΗ,529.68,351,70.2,1915
7199625367,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΥ5477,11/05/2016,11/11/2016,ΑΤΤΙΚΗ,538.44,356.82,71.36,1915
11343551,GENERALI,ΖΩΗΣ,NA,10/09/2016,10/10/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/05/2016,10/06/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/11/2016,10/12/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/03/2016,10/04/2016,ΑΤΤΙΚΗ,165.95,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/06/2016,10/07/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/10/2016,10/11/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/07/2016,10/08/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/08/2016,10/09/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/12/2016,10/01/2017,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
11343551,GENERALI,ΖΩΗΣ,NA,10/04/2016,10/05/2016,ΑΤΤΙΚΗ,131.22,103.76,17.62,1185
19012914410,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4294,01/12/2016,01/03/2017,NA,66,44.53,8.91,1863
19012914410,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4294,01/09/2016,01/12/2016,NA,66,44.53,8.91,1863
212845426,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4294,01/03/2016,01/06/2016,NA,58,39.19,7.84,1863
19012914410,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4294,01/03/2016,01/06/2016,NA,1.65,1.16,0.23,1863
19012914410,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4294,01/06/2016,01/09/2016,NA,66,44.53,8.91,1863
9788946,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΙ5782,19/10/2016,19/04/2017,ΑΤΤΙΚΗ,158.01,108.43,21.69,1922
9788946,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΙ5782,19/04/2016,19/10/2016,ΑΤΤΙΚΗ,149.37,102.43,20.49,1922
19013322575,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΟΗ5050,29/12/2016,29/03/2017,NA,7.03,4.84,0.97,1867
30981029,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΜΟ2792,23/11/2016,23/02/2017,NA,56.61,38.88,7.78,1867
213253611,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΒΟΗ5050,29/12/2016,29/03/2017,NA,59,39.91,7.98,1867
7199711874,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΖΜ6183,16/07/2016,16/01/2017,ΑΤΤΙΚΗ,165.22,108.86,21.77,382
213210344,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΚ0032,19/11/2016,19/05/2017,ΛΕΣΒΟΥ,32,21.31,4.26,11
213204668,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΧΕ2314,14/11/2016,14/02/2017,ΑΤΤΙΚΗ,49,32.76,6.55,198
7199604117,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΕΤ2082,23/07/2016,23/01/2017,ΑΤΤΙΚΗ,146.86,96.65,19.33,424
P0124048116,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ9631,27/10/2016,27/10/2017,ΛΕΣΒΟΥ,131.04,97.21,19.44,620
212809778,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΡΟ2327,14/02/2016,14/02/2017,ΛΕΣΒΟΥ,50,32.84,6.57,620
ΕΝ1634,ΣΥΝΕΤΑΙΡΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΥΜ3125,03/10/2016,03/04/2017,ΑΤΤΙΚΗ,138.5,96.3,19.26,1586
P0124017431,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ6206,05/01/2016,05/07/2016,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,111.1,82.62,16.52,1924
P0124017431,AIG,ΑΥΤΟΚΙΝΗΤΩΝ,ΑΙΝ6206,05/07/2016,05/01/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,111.6,83.01,16.6,1924
213158685,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΜΧ7974,07/10/2016,07/01/2017,NA,67,45.51,9.1,1883
30686025,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΜ7060,18/04/2016,18/10/2016,ΑΤΤΙΚΗ,152.18,104.33,20.87,1900
7199719157,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΝΜ7060,18/10/2016,18/04/2017,ΑΤΤΙΚΗ,150.76,99.37,19.87,1900
212870805,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΥ4823,16/03/2016,16/06/2016,ΑΤΤΙΚΗ,83,55.69,11.14,1839
19012898423,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7224,23/05/2016,23/08/2016,ΑΤΤΙΚΗ,78,53.16,10.63,1839
212829439,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7224,23/02/2016,23/05/2016,ΑΤΤΙΚΗ,80,54.3,10.86,1839
19012939789,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΥ4823,16/12/2016,16/03/2017,ΑΤΤΙΚΗ,81,54.74,10.95,1839
19012838731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΤ3521,05/07/2016,05/10/2016,ΑΤΤΙΚΗ,74,50.14,10.03,1839
30720786,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΝ6417,12/08/2016,12/11/2016,ΑΤΤΙΚΗ,59.88,40.98,8.2,1839
19012838731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΤ3521,05/04/2016,05/07/2016,ΑΤΤΙΚΗ,81,55.12,11.02,1839
02027681807,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7225,01/07/2016,01/10/2016,ΑΤΤΙΚΗ,45,30.54,6.72,1839
30720786,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΝ6417,12/05/2016,12/08/2016,ΑΤΤΙΚΗ,59.88,40.98,8.2,1839
19012898423,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7224,23/08/2016,23/11/2016,ΑΤΤΙΚΗ,71,48.18,9.64,1839
19012939789,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΥ4823,16/09/2016,16/12/2016,ΑΤΤΙΚΗ,81,54.74,10.95,1839
19012898423,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7224,23/11/2016,23/02/2017,ΑΤΤΙΚΗ,71,48.18,9.64,1839
212769747,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΤ3521,05/01/2016,05/04/2016,ΑΤΤΙΚΗ,83,56.07,11.21,1839
19012838731,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΤ3521,05/10/2016,05/01/2017,ΑΤΤΙΚΗ,74,50.14,10.03,1839
19012939789,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΥ4823,16/06/2016,16/09/2016,ΑΤΤΙΚΗ,81,54.74,10.95,1839
1519994,INTERNATIONAL LIFE,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7225,01/04/2016,01/07/2016,ΑΤΤΙΚΗ,46,28.68,5.69,1839
02027681807,ERGO A.A.E.Z,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΕΝ7225,01/10/2016,01/01/2017,ΑΤΤΙΚΗ,47,31.5,6.87,1839
1995827,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΝ6417,12/11/2016,12/02/2017,ΑΤΤΙΚΗ,64.88,44.41,8.88,1839
212607244,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΚ7786,02/09/2015,02/12/2015,ΑΤΤΙΚΗ,81,54.74,10.95,1839
19012676234,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΡΚ7786,02/12/2015,02/01/2016,ΑΤΤΙΚΗ,28,18.6,3.72,1839
102739149,ALLIANZ ΕΥΡΩΠΑΙΚΗ ΠΙΣΤΗ,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΡΚ8330,04/10/2016,04/04/2017,NA,144.94,97.83,19.57,458
7199712876,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΜΥΗ2690,25/07/2016,25/07/2017,NA,169.11,111.34,22.27,1917
2191628209,ΥΔΡΟΓΕΙΟΣ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΗΙ739,16/09/2016,16/12/2016,ΛΕΣΒΟΥ,19,11.95,2.11,1888
19012721137,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΥΡ2739,02/10/2016,02/04/2017,ΑΤΤΙΚΗ,111,75.11,15.02,1703
19012721137,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΥΡ2739,02/04/2016,02/10/2016,ΑΤΤΙΚΗ,111,75.24,15.05,1703
212652149,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΥΡ2739,02/10/2015,02/04/2016,ΑΤΤΙΚΗ,111,75.24,15.05,1703
9797281,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΗΤ541,11/04/2016,11/04/2017,ΑΤΤΙΚΗ,69.36,47.72,9.54,1160
11306782,GENERALI,ΖΩΗΣ,NA,28/02/2016,28/03/2016,ΑΤΤΙΚΗ,20.01,15.97,2.82,498
11305387,GENERALI,ΖΩΗΣ,NA,23/04/2016,23/05/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/02/2016,23/03/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/01/2016,23/02/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/03/2016,23/04/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/09/2016,23/10/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/10/2016,23/11/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/01/2016,28/02/2016,ΑΤΤΙΚΗ,20.01,15.97,2.82,498
11305387,GENERALI,ΖΩΗΣ,NA,23/07/2016,23/08/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/03/2016,28/04/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
7199309660,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΖ8618,13/10/2016,13/04/2017,ΑΤΤΙΚΗ,223.09,147.39,29.48,498
11306782,GENERALI,ΖΩΗΣ,NA,28/10/2016,28/11/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
7199309660,INTERASCO,ΑΥΤΟΚΙΝΗΤΩΝ,ΙΚΖ8618,13/04/2016,13/10/2016,ΑΤΤΙΚΗ,228.9,151.21,30.24,498
11305387,GENERALI,ΖΩΗΣ,NA,23/08/2016,23/09/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/09/2016,28/10/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11305387,GENERALI,ΖΩΗΣ,NA,23/12/2016,23/01/2017,ΑΤΤΙΚΗ,18.86,15.07,2.66,498
11305387,GENERALI,ΖΩΗΣ,NA,23/05/2016,23/06/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11305387,GENERALI,ΖΩΗΣ,NA,23/06/2016,23/07/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/07/2016,28/08/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11306782,GENERALI,ΖΩΗΣ,NA,28/08/2016,28/09/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11306782,GENERALI,ΖΩΗΣ,NA,28/12/2016,28/01/2017,ΑΤΤΙΚΗ,20.59,16.45,2.62,498
11306782,GENERALI,ΖΩΗΣ,NA,28/04/2016,28/05/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11306782,GENERALI,ΖΩΗΣ,NA,28/05/2016,28/06/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11306782,GENERALI,ΖΩΗΣ,NA,28/06/2016,28/07/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
11305387,GENERALI,ΖΩΗΣ,NA,23/12/2015,23/01/2016,ΑΤΤΙΚΗ,53.06,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/12/2015,28/01/2016,ΑΤΤΙΚΗ,54.74,15.97,2.82,498
11305387,GENERALI,ΖΩΗΣ,NA,23/11/2016,23/12/2016,ΑΤΤΙΚΗ,18.33,14.64,2.59,498
11306782,GENERALI,ΖΩΗΣ,NA,28/11/2016,28/12/2016,ΑΤΤΙΚΗ,20.01,15.98,2.82,498
213153574,ΙΝΤΕΡΣΑΛΟΝΙΚΑ,ΑΥΤΟΚΙΝΗΤΩΝ,ΥΟΧ7850,06/10/2016,06/04/2017,ΑΙΤΩΛΟΚΑΡΝΑΝΙΑ,126,85.64,17.13,415
1939827,Eurolife FFH,ΑΥΤΟΚΙΝΗΤΩΝ,ΖΚΗ4089,12/03/2016,12/03/2017,NA,257.02,176.27,33.49,1054
